file_path,domain,category,i18n_count,hardcoded_count,legacy_bundle_count,has_fmt_taglib
src/main/webapp/documentManager/documentReport.jsp,documentManager,full,30,0,3,yes
src/main/webapp/documentManager/documentUploader.jsp,documentManager,partial,23,1,23,yes
src/main/webapp/documentManager/editDocument.jsp,documentManager,partial,7,23,7,yes
src/main/webapp/documentManager/html5AddDocuments.jsp,documentManager,partial,2,3,2,yes
src/main/webapp/documentManager/incomingDocs.jsp,documentManager,partial,68,6,67,yes
src/main/webapp/documentManager/showDocument.jsp,documentManager,partial,66,5,0,yes
src/main/webapp/eform/attachEform.jsp,eform,none,0,2,0,no
src/main/webapp/eform/displayAttachedFiles.jsp,eform,none,0,0,0,no
src/main/webapp/eform/efmFooter.jspf,eform,none,0,1,0,no
src/main/webapp/eform/efmTopNav.jspf,eform,full,4,0,4,yes
src/main/webapp/eform/efmformadd_data.jsp,eform,none,0,0,0,no
src/main/webapp/eform/efmformapconfig_lookup.jsp,eform,none,0,0,0,no
src/main/webapp/eform/efmformmanager.jsp,eform,full,17,0,17,yes
src/main/webapp/eform/efmformmanagerdeleted.jsp,eform,full,11,0,11,yes
src/main/webapp/eform/efmformmanageredit.jsp,eform,full,17,0,17,yes
src/main/webapp/eform/efmformrtl_templates.jsp,eform,none,0,0,0,no
src/main/webapp/eform/efmformslistadd.jsp,eform,full,11,0,0,yes
src/main/webapp/eform/efmimagemanager.jsp,eform,full,4,0,4,yes
src/main/webapp/eform/efmmanageformgroups.jsp,eform,partial,11,5,11,yes
src/main/webapp/eform/efmmanageindependent.jsp,eform,partial,13,1,13,yes
src/main/webapp/eform/efmmanageindependentdeleted.jsp,eform,partial,12,1,12,yes
src/main/webapp/eform/efmpatientformlist.jsp,eform,partial,16,1,0,yes
src/main/webapp/eform/efmpatientformlistdeleted.jsp,eform,partial,14,1,0,yes
src/main/webapp/eform/efmpatientformlistsingle.jsp,eform,partial,13,2,13,yes
src/main/webapp/eform/efmshowform_data.jsp,eform,none,0,0,0,no
src/main/webapp/eform/efmviewgroups.jsp,eform,full,3,0,3,yes
src/main/webapp/eform/eformFloatingToolbar/eform_floating_toolbar.jspf,eform,none,0,9,0,no
src/main/webapp/eform/eformGenerator.jsp,eform,partial,181,23,181,yes
src/main/webapp/eform/fieldNoteReport/fieldnotereport.jsp,eform,partial,21,4,21,yes
src/main/webapp/eform/fieldNoteReport/fieldnotereportdetail.jsp,eform,partial,4,15,4,yes
src/main/webapp/eform/fieldNoteReport/fieldnoteselect.jsp,eform,full,17,0,17,yes
src/main/webapp/eform/partials/import.jsp,eform,partial,1,2,1,yes
src/main/webapp/eform/partials/upload.jsp,eform,full,7,0,7,yes
src/main/webapp/eform/partials/upload_image.jsp,eform,full,3,0,3,yes
src/main/webapp/eform/visualEformEditor.jsp,eform,partial,114,29,0,yes
src/main/webapp/email/emailCompose.jsp,email,none,0,21,0,yes
src/main/webapp/encounter/About.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/Help.jsp,encounter,none,0,1,0,yes
src/main/webapp/encounter/Index2.jsp,encounter,none,0,0,0,yes
src/main/webapp/encounter/InsertTemplate.jsp,encounter,none,0,1,0,yes
src/main/webapp/encounter/InsertTemplate2.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/LeftNavBarDisplay.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/LeftNavBarError.jsp,encounter,full,1,0,1,yes
src/main/webapp/encounter/License.jsp,encounter,none,0,0,0,yes
src/main/webapp/encounter/TimeOut.jsp,encounter,full,3,0,3,yes
src/main/webapp/encounter/ViewAttachment.jsp,encounter,full,12,0,12,yes
src/main/webapp/encounter/billing.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/calculators.jsp,encounter,full,6,0,6,yes
src/main/webapp/encounter/calculators/CoronaryArteryDiseaseRiskPrediction.jsp,encounter,none,0,17,0,no
src/main/webapp/encounter/calculators/GeneralCalculators.jsp,encounter,full,42,0,42,yes
src/main/webapp/encounter/calculators/OsteoporoticFracture.jsp,encounter,partial,21,1,21,yes
src/main/webapp/encounter/calculators/SimpleCalculator.jsp,encounter,partial,6,5,6,yes
src/main/webapp/encounter/close.jsp,encounter,full,2,0,2,yes
src/main/webapp/encounter/concurrencyError.jsp,encounter,full,2,0,2,yes
src/main/webapp/encounter/decisionSupport/guidelineDetail.jsp,encounter,partial,12,1,12,yes
src/main/webapp/encounter/decisionSupport/guidelineList.jsp,encounter,partial,13,1,7,yes
src/main/webapp/encounter/echarthistoryprint.jsp,encounter,none,0,2,0,yes
src/main/webapp/encounter/encounterPrint.jsp,encounter,full,11,0,11,yes
src/main/webapp/encounter/error.jsp,encounter,full,4,0,4,yes
src/main/webapp/encounter/formlist.jsp,encounter,full,7,0,7,yes
src/main/webapp/encounter/immunization/Schedule.jsp,encounter,partial,12,5,12,yes
src/main/webapp/encounter/immunization/ScheduleConfig.jsp,encounter,full,7,0,7,yes
src/main/webapp/encounter/immunization/ScheduleEdit.jsp,encounter,none,0,30,0,yes
src/main/webapp/encounter/immunization/config/CreateImmunizationSetInit.jsp,encounter,full,10,0,10,yes
src/main/webapp/encounter/immunization/config/ImmunizationSetDisplay.jsp,encounter,partial,2,1,2,yes
src/main/webapp/encounter/includes/encounter-head.jspf,encounter,full,13,0,2,no
src/main/webapp/encounter/includes/encounter-header-bar.jspf,encounter,partial,10,2,0,no
src/main/webapp/encounter/includes/encounter-row-one.jspf,encounter,full,9,0,0,no
src/main/webapp/encounter/includes/encounter-row-three.jspf,encounter,partial,15,1,0,no
src/main/webapp/encounter/includes/encounter-row-two.jspf,encounter,full,8,0,0,no
src/main/webapp/encounter/includes/encounter-rx-allergies.jspf,encounter,full,8,0,0,no
src/main/webapp/encounter/includes/encounter-split-chart.jspf,encounter,partial,1,1,0,no
src/main/webapp/encounter/oscarConsultationRequest/CalendarPopup.jsp,encounter,full,13,0,13,yes
src/main/webapp/encounter/oscarConsultationRequest/ConfirmConsultationRequest.jsp,encounter,full,7,0,7,yes
src/main/webapp/encounter/oscarConsultationRequest/ConsultationFormRequest.jsp,encounter,partial,75,15,73,yes
src/main/webapp/encounter/oscarConsultationRequest/DisplayDemographicConsultationRequests.jsp,encounter,full,16,0,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/AddDepartment.jsp,encounter,partial,2,2,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/AddInstitution.jsp,encounter,partial,2,10,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/AddService.jsp,encounter,full,7,0,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/AddSpecialist.jsp,encounter,partial,45,2,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/DeleteServices.jsp,encounter,partial,5,1,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/DisplayInstitution.jsp,encounter,none,0,2,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/DisplayService.jsp,encounter,full,9,0,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/EditDepartments.jsp,encounter,partial,2,2,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/EditInstitutions.jsp,encounter,partial,2,4,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/EditSpecialists.jsp,encounter,partial,8,1,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/EnableRequestResponse.jsp,encounter,full,6,0,0,yes
src/main/webapp/encounter/oscarConsultationRequest/config/ShowAllInstitutions.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/oscarConsultationRequest/config/ShowAllServices.jsp,encounter,full,3,0,0,yes
src/main/webapp/encounter/oscarConsultationRequest/nothingtoPrint.jsp,encounter,partial,4,1,4,yes
src/main/webapp/encounter/oscarFacesheet/token_error.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/oscarMeasurements/AddMeasurementData.jsp,encounter,partial,4,7,4,yes
src/main/webapp/encounter/oscarMeasurements/AddMeasurementGroup.jsp,encounter,full,9,0,9,yes
src/main/webapp/encounter/oscarMeasurements/Customization.jsp,encounter,partial,12,1,12,yes
src/main/webapp/encounter/oscarMeasurements/DefineNewMeasurementGroup.jsp,encounter,partial,7,1,7,yes
src/main/webapp/encounter/oscarMeasurements/DisplayHistory.jsp,encounter,partial,17,4,4,yes
src/main/webapp/encounter/oscarMeasurements/DisplayMeasurementStyleSheet.jsp,encounter,full,7,0,7,yes
src/main/webapp/encounter/oscarMeasurements/DisplayMeasurementTypes.jsp,encounter,full,11,0,11,yes
src/main/webapp/encounter/oscarMeasurements/EditMeasurementGroup.jsp,encounter,full,9,0,9,yes
src/main/webapp/encounter/oscarMeasurements/EditMeasurementGroupStyle.jsp,encounter,full,7,0,7,yes
src/main/webapp/encounter/oscarMeasurements/HistoryIndex.jsp,encounter,full,7,0,7,yes
src/main/webapp/encounter/oscarMeasurements/MeasurementGroupDSadd.jsp,encounter,partial,2,2,2,yes
src/main/webapp/encounter/oscarMeasurements/MeasurementGroupDScomplete.jsp,encounter,full,2,0,2,yes
src/main/webapp/encounter/oscarMeasurements/MeasurementGroupDSremove.jsp,encounter,partial,2,2,2,yes
src/main/webapp/encounter/oscarMeasurements/Measurements.jsp,encounter,partial,13,2,11,yes
src/main/webapp/encounter/oscarMeasurements/ProcessAddMeasurementGroupAction.jsp,encounter,partial,1,1,1,yes
src/main/webapp/encounter/oscarMeasurements/ProcessMeasurementsSubmission.jsp,encounter,full,1,0,1,yes
src/main/webapp/encounter/oscarMeasurements/SelectMeasurementGroup.jsp,encounter,partial,8,1,8,yes
src/main/webapp/encounter/oscarMeasurements/TemplateFlowSheet.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/oscarMeasurements/TemplateFlowSheetPage.jspf,encounter,partial,7,12,7,yes
src/main/webapp/encounter/oscarMeasurements/TemplateFlowSheetPrint.jsp,encounter,none,0,13,0,yes
src/main/webapp/encounter/oscarMeasurements/addMeasurementMap.jsp,encounter,partial,3,10,3,yes
src/main/webapp/encounter/oscarMeasurements/addMeasurementMap2.jsp,encounter,partial,3,6,3,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/EditFlowsheet.jsp,encounter,none,0,32,0,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/FlowsheetAdd.jsp,encounter,none,0,4,0,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/FlowsheetAddTarget.jsp,encounter,none,0,2,0,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/FlowsheetAddWarning.jsp,encounter,none,0,3,0,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/FlowsheetEditor.jsp,encounter,none,0,9,0,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/FlowsheetItemEditor.jsp,encounter,none,0,14,0,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/FlowsheetManager.jsp,encounter,none,0,24,0,yes
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/NewFlowsheet.jsp,encounter,none,0,9,0,no
src/main/webapp/encounter/oscarMeasurements/adminFlowsheet/UpdateFlowsheet.jsp,encounter,none,0,22,0,yes
src/main/webapp/encounter/oscarMeasurements/close.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/oscarMeasurements/exportMeasurement.jsp,encounter,none,0,0,0,no
src/main/webapp/encounter/oscarMeasurements/newHistoryIndex.jsp,encounter,full,8,0,8,yes
src/main/webapp/encounter/oscarMeasurements/newMeasurementMap.jsp,encounter,partial,3,8,3,yes
src/main/webapp/encounter/oscarMeasurements/remapMeasurementMap.jsp,encounter,partial,3,11,3,yes
src/main/webapp/encounter/oscarMeasurements/removeMeasurementMap.jsp,encounter,partial,3,9,3,yes
src/main/webapp/encounter/oscarMeasurements/viewMeasurementMap.jsp,encounter,partial,3,7,3,yes
src/main/webapp/episode/episodeForm.jsp,episode,none,0,10,0,yes
src/main/webapp/episode/episodeList.jsp,episode,partial,1,6,1,no
src/main/webapp/episode/success.jsp,episode,none,0,0,0,no
src/main/webapp/errorpage.jsp,errorpage.jsp,full,7,0,0,yes
src/main/webapp/failure.jsp,failure.jsp,none,0,0,0,no
src/main/webapp/fax/CoverPage.jsp,fax,none,0,16,0,yes
src/main/webapp/forcepasswordreset.jsp,forcepasswordreset.jsp,full,24,0,24,yes
src/main/webapp/form/RhInjectionDisplay.jsp,form,none,0,0,0,no
src/main/webapp/form/addRhInjection.jsp,form,partial,1,15,1,yes
src/main/webapp/form/demographicMeasurementModal.jsp,form,none,0,0,0,no
src/main/webapp/form/eCARES/formeCARES.jsp,form,none,0,13,0,yes
src/main/webapp/form/eCARES/sections/action_required.jsp,form,none,0,0,0,no
src/main/webapp/form/eCARES/sections/adls.jsp,form,none,0,4,0,no
src/main/webapp/form/eCARES/sections/advance_directive.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/assessor.jsp,form,none,0,1,0,no
src/main/webapp/form/eCARES/sections/balance.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/caregiver_relationship.jsp,form,none,0,0,0,no
src/main/webapp/form/eCARES/sections/caregiver_stress.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/clinical_frailty.jsp,form,none,0,3,0,no
src/main/webapp/form/eCARES/sections/cognition.jsp,form,none,0,4,0,no
src/main/webapp/form/eCARES/sections/communication.jsp,form,none,0,3,0,no
src/main/webapp/form/eCARES/sections/control_of_life.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/crcl.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/date.jsp,form,none,0,3,0,no
src/main/webapp/form/eCARES/sections/elimination.jsp,form,none,0,1,0,no
src/main/webapp/form/eCARES/sections/emotional.jsp,form,none,0,5,0,no
src/main/webapp/form/eCARES/sections/exercise.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/feedback_comments.jsp,form,none,0,1,0,no
src/main/webapp/form/eCARES/sections/home.jsp,form,none,0,0,0,no
src/main/webapp/form/eCARES/sections/iadls.jsp,form,none,0,5,0,no
src/main/webapp/form/eCARES/sections/immunizations.jsp,form,none,0,6,0,no
src/main/webapp/form/eCARES/sections/income.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/info.jsp,form,none,0,4,0,no
src/main/webapp/form/eCARES/sections/legend.jsp,form,none,0,0,0,no
src/main/webapp/form/eCARES/sections/marital.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/medications.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/mobility.jsp,form,none,0,6,0,no
src/main/webapp/form/eCARES/sections/motivational.jsp,form,none,0,1,0,no
src/main/webapp/form/eCARES/sections/nutrition.jsp,form,none,0,0,0,no
src/main/webapp/form/eCARES/sections/patient_info.jsp,form,none,0,0,0,no
src/main/webapp/form/eCARES/sections/problems.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/sleep.jsp,form,none,0,2,0,no
src/main/webapp/form/eCARES/sections/strength.jsp,form,none,0,1,0,no
src/main/webapp/form/eCARES/sections/supports.jsp,form,none,0,2,0,no
src/main/webapp/form/form2minwalk.jsp,form,none,0,17,0,yes
src/main/webapp/form/formBCAR2020Attachments.jsp,form,partial,7,21,7,yes
src/main/webapp/form/formBCAR2020pg1.jsp,form,partial,1,308,1,yes
src/main/webapp/form/formBCAR2020pg2.jsp,form,partial,1,33,1,yes
src/main/webapp/form/formBCAR2020pg3.jsp,form,partial,1,19,1,yes
src/main/webapp/form/formBCAR2020pg4.jsp,form,partial,1,15,1,yes
src/main/webapp/form/formBCAR2020pg5.jsp,form,partial,1,15,1,yes
src/main/webapp/form/formBCNewBorn2008.jsp,form,none,0,0,0,no
src/main/webapp/form/formBCNewBorn2008pg1.jsp,form,partial,1,55,1,yes
src/main/webapp/form/formBCNewBorn2008pg2.jsp,form,partial,1,13,1,yes
src/main/webapp/form/formBCNewBorn2008pg3.jsp,form,partial,1,13,1,yes
src/main/webapp/form/formCESD.jsp,form,none,0,7,0,yes
src/main/webapp/form/formConsultant.jsp,form,partial,1,9,1,yes
src/main/webapp/form/formCounseling.jsp,form,none,0,7,0,yes
src/main/webapp/form/formDischargeSummary.jsp,form,none,0,53,0,yes
src/main/webapp/form/formDischargeSummaryPrint.jsp,form,none,0,30,0,yes
src/main/webapp/form/formGrowth0_36.jsp,form,partial,1,31,1,yes
src/main/webapp/form/formGrowth0_36Print.jsp,form,none,0,0,0,no
src/main/webapp/form/formGrowthChart.jsp,form,partial,1,51,1,yes
src/main/webapp/form/formGrowthChartPrint.jsp,form,none,0,0,0,no
src/main/webapp/form/formInternetAccess.jsp,form,none,0,8,0,yes
src/main/webapp/form/formInvoice.jsp,form,partial,1,22,1,yes
src/main/webapp/form/formMentalHealthForm1.jsp,form,none,0,24,0,yes
src/main/webapp/form/formMentalHealthForm14.jsp,form,none,0,14,0,yes
src/main/webapp/form/formMentalHealthForm42.jsp,form,none,0,21,0,yes
src/main/webapp/form/formPositionHazard.jsp,form,none,0,96,0,yes
src/main/webapp/form/formRhImmuneGlobulin.jsp,form,partial,1,34,1,yes
src/main/webapp/form/formRourke2020p1.jsp,form,partial,260,2,260,yes
src/main/webapp/form/formRourke2020p2.jsp,form,partial,242,2,242,yes
src/main/webapp/form/formRourke2020p3.jsp,form,partial,266,2,266,yes
src/main/webapp/form/formRourke2020p4.jsp,form,partial,301,2,301,yes
src/main/webapp/form/formSF36.jsp,form,none,0,104,0,yes
src/main/webapp/form/formSF36caregiver.jsp,form,none,0,104,0,yes
src/main/webapp/form/formSatisfactionScale.jsp,form,none,0,33,0,yes
src/main/webapp/form/formSaveAndExit.jsp,form,none,0,0,0,yes
src/main/webapp/form/formSelfAssessment.jsp,form,none,0,6,0,yes
src/main/webapp/form/formVTForm.jsp,form,partial,9,58,9,yes
src/main/webapp/form/formXmlUpload.jsp,form,partial,3,1,3,yes
src/main/webapp/form/formadfv2.jsp,form,none,0,48,0,yes
src/main/webapp/form/formalpha.jsp,form,partial,89,1,89,yes
src/main/webapp/form/formannual.jsp,form,none,0,0,0,no
src/main/webapp/form/formannualV2.jsp,form,none,0,0,0,no
src/main/webapp/form/formannualfemale.jsp,form,partial,92,3,92,yes
src/main/webapp/form/formannualfemaleV2.jsp,form,partial,1,122,1,yes
src/main/webapp/form/formannualfemaleprint.jsp,form,partial,77,2,77,yes
src/main/webapp/form/formannualmale.jsp,form,partial,77,6,77,yes
src/main/webapp/form/formannualmaleV2.jsp,form,partial,1,116,1,yes
src/main/webapp/form/formbcar.jsp,form,none,0,0,0,no
src/main/webapp/form/formbcar2007.jsp,form,none,0,0,0,no
src/main/webapp/form/formbcar2007pg1.jsp,form,partial,1,104,1,yes
src/main/webapp/form/formbcar2007pg2.jsp,form,partial,1,39,1,yes
src/main/webapp/form/formbcar2007pg3.jsp,form,partial,1,35,1,yes
src/main/webapp/form/formbcar2012.jsp,form,none,0,0,0,no
src/main/webapp/form/formbcar2012pg1.jsp,form,partial,1,89,1,yes
src/main/webapp/form/formbcar2012pg2.jsp,form,partial,1,36,1,yes
src/main/webapp/form/formbcar2012pg3.jsp,form,partial,1,33,1,yes
src/main/webapp/form/formbcarpg1.jsp,form,partial,1,58,1,yes
src/main/webapp/form/formbcarpg1namepopup.jsp,form,full,2,0,2,yes
src/main/webapp/form/formbcarpg2.jsp,form,partial,1,66,1,yes
src/main/webapp/form/formbcarpg3.jsp,form,partial,1,66,1,yes
src/main/webapp/form/formbcbirthsummo.jsp,form,partial,1,16,1,yes
src/main/webapp/form/formbcbirthsummo2008.jsp,form,partial,1,18,1,yes
src/main/webapp/form/formbcclientchartchecklist.jsp,form,partial,1,25,1,yes
src/main/webapp/form/formbchp.jsp,form,none,0,0,0,no
src/main/webapp/form/formbchppg1.jsp,form,partial,1,47,1,yes
src/main/webapp/form/formbchppg2.jsp,form,partial,1,23,1,yes
src/main/webapp/form/formbcinr.jsp,form,partial,1,31,1,yes
src/main/webapp/form/formbcnewborn.jsp,form,none,0,0,0,no
src/main/webapp/form/formbcnewbornpg1.jsp,form,partial,1,15,1,yes
src/main/webapp/form/formbcnewbornpg2.jsp,form,partial,1,14,1,yes
src/main/webapp/form/formbcnewbornpg3.jsp,form,partial,1,14,1,yes
src/main/webapp/form/formcaregiver.jsp,form,none,0,28,0,yes
src/main/webapp/form/formchf.jsp,form,none,0,133,0,yes
src/main/webapp/form/formcostquestionnaire.jsp,form,none,0,61,0,yes
src/main/webapp/form/formcounsellorassessment.jsp,form,none,0,59,0,yes
src/main/webapp/form/formfalls.jsp,form,none,0,14,0,yes
src/main/webapp/form/formgripstrength.jsp,form,none,0,6,0,yes
src/main/webapp/form/formhomefalls.jsp,form,none,0,37,0,yes
src/main/webapp/form/formimmunallergy.jsp,form,none,0,17,0,yes
src/main/webapp/form/formintakeinfo.jsp,form,none,0,163,0,yes
src/main/webapp/form/formlabreq.jsp,form,none,0,65,0,yes
src/main/webapp/form/formlabreq07.jsp,form,partial,1,72,1,yes
src/main/webapp/form/formlabreq10.jsp,form,partial,1,75,1,yes
src/main/webapp/form/formlabreqprint.jsp,form,none,0,56,0,yes
src/main/webapp/form/formlatelifeFDIdisability.jsp,form,none,0,33,0,yes
src/main/webapp/form/formlatelifeFDIfunction.jsp,form,none,0,59,0,yes
src/main/webapp/form/formlatelifedisabilityvisualAid1.jsp,form,none,0,7,0,no
src/main/webapp/form/formlatelifedisabilityvisualAid2.jsp,form,none,0,8,0,no
src/main/webapp/form/formlatelifefunctionvisualAid1.jsp,form,none,0,9,0,no
src/main/webapp/form/formlatelifefunctionvisualAid2.jsp,form,none,0,9,0,no
src/main/webapp/form/formmentalhealth.jsp,form,none,0,0,0,no
src/main/webapp/form/formmhassessment.jsp,form,none,0,20,0,yes
src/main/webapp/form/formmhassessmentprint.jsp,form,none,0,14,0,yes
src/main/webapp/form/formmhoutcome.jsp,form,none,0,27,0,yes
src/main/webapp/form/formmhoutcomeprint.jsp,form,none,0,14,0,yes
src/main/webapp/form/formmhreferral.jsp,form,none,0,24,0,yes
src/main/webapp/form/formmhreferralprint.jsp,form,none,0,15,0,yes
src/main/webapp/form/formmmse.jsp,form,none,0,28,0,yes
src/main/webapp/form/formpalliativecare.jsp,form,none,0,27,0,yes
src/main/webapp/form/formperimenopausal.jsp,form,none,0,87,0,yes
src/main/webapp/form/formreceptionassessment.jsp,form,none,0,54,0,yes
src/main/webapp/form/formrourke.jsp,form,none,0,0,0,no
src/main/webapp/form/formrourke1.jsp,form,none,0,87,0,yes
src/main/webapp/form/formrourke2.jsp,form,none,0,76,0,yes
src/main/webapp/form/formrourke2006.jsp,form,none,0,0,0,no
src/main/webapp/form/formrourke2006p1.jsp,form,partial,173,7,173,yes
src/main/webapp/form/formrourke2006p2.jsp,form,partial,181,6,181,yes
src/main/webapp/form/formrourke2006p3.jsp,form,partial,193,6,193,yes
src/main/webapp/form/formrourke2006p4.jsp,form,partial,206,6,206,yes
src/main/webapp/form/formrourke2009complete.jsp,form,partial,2,7,2,yes
src/main/webapp/form/formrourke2009p1.jsp,form,full,208,0,208,yes
src/main/webapp/form/formrourke2009p2.jsp,form,full,204,0,204,yes
src/main/webapp/form/formrourke2009p3.jsp,form,full,215,0,215,yes
src/main/webapp/form/formrourke2009p4.jsp,form,full,233,0,233,yes
src/main/webapp/form/formrourke2017complete.jsp,form,partial,4,8,4,yes
src/main/webapp/form/formrourke2017p1.jsp,form,partial,257,2,257,yes
src/main/webapp/form/formrourke2017p2.jsp,form,partial,226,2,226,yes
src/main/webapp/form/formrourke2017p3.jsp,form,partial,249,2,249,yes
src/main/webapp/form/formrourke2017p4.jsp,form,partial,294,2,294,yes
src/main/webapp/form/formrourke2020complete.jsp,form,partial,4,10,4,yes
src/main/webapp/form/formrourke3.jsp,form,none,0,72,0,yes
src/main/webapp/form/formrourkep1.jsp,form,partial,165,4,165,yes
src/main/webapp/form/formrourkep2.jsp,form,partial,157,5,157,yes
src/main/webapp/form/formrourkep3.jsp,form,partial,140,5,140,yes
src/main/webapp/form/formselect.jsp,form,partial,6,2,6,yes
src/main/webapp/form/formselfadministered.jsp,form,none,0,29,0,yes
src/main/webapp/form/formselfefficacy.jsp,form,none,0,104,0,yes
src/main/webapp/form/formselfmanagement.jsp,form,none,0,70,0,yes
src/main/webapp/form/formtreatmentpref.jsp,form,none,0,4,0,yes
src/main/webapp/form/forwardname.jsp,form,none,0,0,0,no
src/main/webapp/form/forwardshortcutname.jsp,form,none,0,0,0,no
src/main/webapp/form/graphHeadCirc.jsp,form,none,0,1,0,no
src/main/webapp/form/graphLengthWeight.jsp,form,none,0,1,0,no
src/main/webapp/form/patientEncounterWorksheet.jsp,form,none,0,15,0,yes
src/main/webapp/form/pharmaForms/formBPMH.jsp,form,partial,34,1,34,yes
src/main/webapp/hospitalReportManager/ajaxResponse.jsp,hospitalReportManager,none,0,0,0,no
src/main/webapp/hospitalReportManager/displayHRMDocList.jsp,hospitalReportManager,partial,10,3,10,yes
src/main/webapp/hospitalReportManager/displayHRMReport.jsp,hospitalReportManager,partial,4,35,4,yes
src/main/webapp/hospitalReportManager/hospitalReportManager.jsp,hospitalReportManager,none,0,2,0,yes
src/main/webapp/images/spinner.jsp,images,none,0,0,0,no
src/main/webapp/includes/global-head.jspf,includes,none,0,0,0,no
src/main/webapp/index.jsp,index.jsp,partial,12,1,7,yes
src/main/webapp/js/checkPassword.js.jsp,js,full,7,0,7,yes
src/main/webapp/js/newCaseManagementView.js.jsp,js,partial,1,21,1,yes
src/main/webapp/lab/CA/ALL/labDisplay.jsp,lab,partial,62,15,0,yes
src/main/webapp/lab/CA/ALL/labDisplayAjax.jsp,lab,partial,40,8,40,yes
src/main/webapp/lab/CA/ALL/testUploader.jsp,lab,partial,6,3,6,yes
src/main/webapp/lab/CA/ALL/uploadComplete.jsp,lab,none,0,0,0,no
src/main/webapp/lab/CA/BC/LabUpload.jsp,lab,partial,4,3,4,yes
src/main/webapp/lab/CA/BC/demo_select.jsp,lab,none,0,0,0,no
src/main/webapp/lab/CA/BC/index.jsp,lab,none,0,9,0,yes
src/main/webapp/lab/CA/BC/labDisplay.jsp,lab,partial,39,4,39,yes
src/main/webapp/lab/CA/BC/report.jsp,lab,none,0,17,0,no
src/main/webapp/lab/CA/BC/searchreports.jsp,lab,none,0,3,0,no
src/main/webapp/lab/CA/ON/CMLDisplay.jsp,lab,partial,39,6,39,yes
src/main/webapp/lab/CA/ON/labValues.jsp,lab,partial,15,2,15,yes
src/main/webapp/lab/CA/ON/labValuesGraph.jsp,lab,partial,9,1,9,yes
src/main/webapp/lab/CA/ON/uploadComplete.jsp,lab,none,0,0,0,no
src/main/webapp/lab/CumulativeLabValues.jsp,lab,partial,2,3,2,yes
src/main/webapp/lab/CumulativeLabValues2.jsp,lab,partial,2,4,2,yes
src/main/webapp/lab/CumulativeLabValues3.jsp,lab,partial,2,3,2,yes
src/main/webapp/lab/DemographicLab.jsp,lab,partial,26,2,26,yes
src/main/webapp/lab/DisplayLabValue.jsp,lab,none,0,3,0,no
src/main/webapp/lab/LinkReq.jsp,lab,none,0,2,0,no
src/main/webapp/layouts/caisi_html_bottom.jspf,layouts,none,0,0,0,no
src/main/webapp/layouts/caisi_html_top.jspf,layouts,none,0,1,0,no
src/main/webapp/layouts/html_bottom.jspf,layouts,none,0,0,0,no
src/main/webapp/layouts/html_top.jspf,layouts,none,0,0,0,no
src/main/webapp/library/eforms/signatureControl.jsp,library,none,0,4,0,no
src/main/webapp/location.jsp,location.jsp,partial,2,1,2,yes
src/main/webapp/log_error.jspf,log_error.jspf,none,0,0,0,no
src/main/webapp/login/3rdpartyLogin.jsp,login,none,0,2,0,no
src/main/webapp/loginfailed.jsp,loginfailed.jsp,none,0,0,0,yes
src/main/webapp/logout.jsp,logout.jsp,full,1,0,0,yes
